Country,Year,Value - GDP per capita,Unit - GDP per capita,Value - HDI,Unit - HDI,Value - Water Use Efficiency,Unit - Water Use Efficiency,Value - Water Stress,Unit - Water Stress,Value - Total population with access to safe drinking-water,Unit - Total population with access to safe drinking-water,Value - Total renewable water resources per capita,Unit - Total renewable water resources per capita
Lithuania,2019,19217.239403,current US$/inhab,0.869,,164.246579386,US$/m3,1.834102379,%,96.6,%,8599.258077072,m3/inhab/year
Lithuania,2020,20156.468483,current US$/inhab,0.869,,163.185243773,US$/m3,1.834102379,%,96.6,%,8687.120758425,m3/inhab/year
Lithuania,2021,23844.125651,current US$/inhab,0.869,,172.58818951,US$/m3,1.834102379,%,96.6,%,8791.915456941,m3/inhab/year
Luxembourg,2005,81007.824764,current US$/inhab,0.88,,794.198436098,US$/m3,4.354892206,%,100.0,%,7529.148560857,m3/inhab/year
Luxembourg,2006,90752.891804,current US$/inhab,0.884,,874.086331927,US$/m3,4.240464345,%,100.0,%,7408.912710307,m3/inhab/year
Luxembourg,2007,107361.315091,current US$/inhab,0.888,,965.917464906,US$/m3,4.126036484,%,100.0,%,7293.672426584,m3/inhab/year
Luxembourg,2008,119940.368189,current US$/inhab,0.89,,996.62216474,US$/m3,4.011608623,%,100.0,%,7162.810686914,m3/inhab/year
Luxembourg,2009,108962.506588,current US$/inhab,0.885,,992.236655166,US$/m3,3.897180763,%,100.0,%,7029.975816883,m3/inhab/year
Luxembourg,2010,110752.347329,current US$/inhab,0.893,,1021.909465531,US$/m3,3.946932007,%,100.0,%,6902.400063108,m3/inhab/year
Luxembourg,2011,118901.643362,current US$/inhab,0.892,,1007.250574077,US$/m3,3.839137645,%,100.0,%,6754.070774943,m3/inhab/year
Luxembourg,2012,112667.721063,current US$/inhab,0.892,,1112.860895169,US$/m3,3.698175788,%,100.0,%,6596.492550675,m3/inhab/year
Luxembourg,2013,120030.980986,current US$/inhab,0.892,,1186.768516102,US$/m3,3.573797678,%,100.0,%,6444.888834875,m3/inhab/year
Luxembourg,2014,123569.726761,current US$/inhab,0.895,,1146.234811228,US$/m3,3.814262023,%,100.0,%,6294.182916149,m3/inhab/year
Luxembourg,2015,105455.895737,current US$/inhab,0.899,,1223.344326362,US$/m3,3.714759536,%,100.0,%,6146.734854445,m3/inhab/year
Luxembourg,2016,106581.887011,current US$/inhab,0.904,,1294.911325839,US$/m3,3.68159204,%,100.0,%,5999.818291217,m3/inhab/year
Luxembourg,2017,110203.008202,current US$/inhab,0.908,,1273.129342272,US$/m3,3.781094527,%,100.0,%,5869.696100677,m3/inhab/year
Luxembourg,2018,116793.619745,current US$/inhab,0.909,,1122.444252348,US$/m3,4.328358209,%,100.0,%,5757.402786254,m3/inhab/year
Luxembourg,2019,112626.907704,current US$/inhab,0.909,,1216.626728923,US$/m3,4.087893864,%,100.0,%,5645.407138698,m3/inhab/year
Luxembourg,2020,117374.220597,current US$/inhab,0.909,,1189.976992516,US$/m3,3.963515755,%,100.0,%,5552.039264022,m3/inhab/year
Luxembourg,2021,133745.401496,current US$/inhab,0.909,,1189.976992516,US$/m3,3.963515755,%,100.0,%,5474.558164052,m3/inhab/year
Madagascar,2005,311.269818,current US$/inhab,0.479,,0.482875484,US$/m3,11.261506276,%,42.1,%,17932.999864678,m3/inhab/year
Madagascar,2006,330.889138,current US$/inhab,0.484,,0.518572904,US$/m3,11.261506276,%,43.1,%,17415.751560221,m3/inhab/year
Madagascar,2007,427.836329,current US$/inhab,0.491,,0.564346897,US$/m3,11.261506276,%,44.0,%,16913.460997007,m3/inhab/year
Madagascar,2008,522.830622,current US$/inhab,0.5,,0.610214394,US$/m3,11.261506276,%,45.0,%,16428.126532063,m3/inhab/year
Madagascar,2009,455.407374,current US$/inhab,0.503,,0.580013292,US$/m3,11.261506276,%,45.9,%,15958.636728959,m3/inhab/year
Madagascar,2010,459.375408,current US$/inhab,0.504,,0.585664964,US$/m3,11.261506276,%,46.9,%,15507.7620951,m3/inhab/year
Madagascar,2011,516.902539,current US$/inhab,0.504,,0.596498689,US$/m3,11.261506276,%,47.8,%,15079.542573486,m3/inhab/year
Madagascar,2012,504.173738,current US$/inhab,0.507,,0.620321843,US$/m3,11.261506276,%,48.7,%,14673.712370854,m3/inhab/year
Madagascar,2013,526.68802,current US$/inhab,0.509,,0.638457944,US$/m3,11.261506276,%,49.7,%,14286.881340413,m3/inhab/year
Madagascar,2014,517.136183,current US$/inhab,0.512,,0.662668396,US$/m3,11.261506276,%,50.6,%,13916.432688899,m3/inhab/year
Madagascar,2015,455.638035,current US$/inhab,0.514,,0.680170104,US$/m3,11.261506276,%,51.5,%,13560.870522579,m3/inhab/year
Madagascar,2016,464.616158,current US$/inhab,0.515,,0.711014309,US$/m3,11.261506276,%,51.5,%,13214.680404131,m3/inhab/year
Madagascar,2017,503.498059,current US$/inhab,0.518,,0.743273232,US$/m3,11.261506276,%,51.5,%,12877.565835887,m3/inhab/year
Madagascar,2018,512.543991,current US$/inhab,0.521,,0.755810837,US$/m3,11.261506276,%,51.5,%,12552.827569108,m3/inhab/year
Madagascar,2019,512.279666,current US$/inhab,0.521,,0.804369777,US$/m3,11.261506276,%,51.5,%,12239.798055681,m3/inhab/year
Madagascar,2020,462.568583,current US$/inhab,0.521,,0.727323879,US$/m3,11.261506276,%,51.5,%,11939.694833446,m3/inhab/year
Madagascar,2021,499.722185,current US$/inhab,0.521,,0.77697159,US$/m3,11.261506276,%,51.5,%,11654.587223052,m3/inhab/year
Malawi,2005,286.609496,current US$/inhab,0.373,,1.546656003,US$/m3,17.504838085,%,71.8,%,1354.694014761,m3/inhab/year
Malawi,2006,304.766188,current US$/inhab,0.383,,1.704358543,US$/m3,17.504838085,%,73.7,%,1317.243147306,m3/inhab/year
Malawi,2007,328.476131,current US$/inhab,0.394,,1.980687282,US$/m3,17.504838085,%,75.5,%,1280.430319434,m3/inhab/year
Malawi,2008,383.098116,current US$/inhab,0.411,,2.140913411,US$/m3,17.504838085,%,77.4,%,1244.112156423,m3/inhab/year
Malawi,2009,432.978243,current US$/inhab,0.426,,2.304283443,US$/m3,17.504838085,%,79.2,%,1208.48186424,m3/inhab/year
Malawi,2010,472.853517,current US$/inhab,0.437,,2.494993696,US$/m3,17.504838085,%,81.0,%,1174.038901725,m3/inhab/year
Malawi,2011,554.97957,current US$/inhab,0.447,,2.777720046,US$/m3,17.504838085,%,82.9,%,1140.888205236,m3/inhab/year
Malawi,2012,404.989146,current US$/inhab,0.452,,2.999698525,US$/m3,17.504838085,%,84.7,%,1109.025199581,m3/inhab/year
Malawi,2013,382.38779,current US$/inhab,0.463,,3.35488136,US$/m3,17.504838085,%,86.5,%,1078.330272968,m3/inhab/year
Malawi,2014,440.334603,current US$/inhab,0.472,,3.765420776,US$/m3,17.504838085,%,88.4,%,1048.673119,m3/inhab/year
Malawi,2015,485.034106,current US$/inhab,0.475,,4.1894239,US$/m3,17.504838085,%,90.2,%,1020.134551497,m3/inhab/year
Malawi,2016,409.282145,current US$/inhab,0.478,,4.626891986,US$/m3,17.504838085,%,90.2,%,992.782562694,m3/inhab/year
Malawi,2017,500.165554,current US$/inhab,0.482,,5.157517651,US$/m3,17.504838085,%,90.2,%,966.379878897,m3/inhab/year
Malawi,2018,537.73538,current US$/inhab,0.485,,5.456578009,US$/m3,17.504838085,%,90.2,%,940.772543031,m3/inhab/year
Malawi,2019,584.721729,current US$/inhab,0.485,,5.688335424,US$/m3,17.504838085,%,90.2,%,915.86851923,m3/inhab/year
Malawi,2020,607.026409,current US$/inhab,0.485,,5.60028799,US$/m3,17.504838085,%,90.2,%,891.776105778,m3/inhab/year
Malawi,2021,613.34105,current US$/inhab,0.485,,5.629959502,US$/m3,17.504838085,%,90.2,%,868.78954991,m3/inhab/year
Malaysia,2005,5536.837972,current US$/inhab,0.732,,31.145797813,US$/m3,2.992550607,%,95.7,%,22373.491023755,m3/inhab/year
Malaysia,2006,6137.150611,current US$/inhab,0.738,,32.854281854,US$/m3,3.012577598,%,96.1,%,21879.020859496,m3/inhab/year
Malaysia,2007,7143.999447,current US$/inhab,0.751,,34.473647471,US$/m3,3.032604588,%,96.4,%,21408.056604673,m3/inhab/year
Malaysia,2008,8343.302548,current US$/inhab,0.762,,36.113277992,US$/m3,3.052631579,%,96.7,%,20965.651900197,m3/inhab/year
Malaysia,2009,7167.877377,current US$/inhab,0.766,,35.831087063,US$/m3,3.07265857,%,97.0,%,20554.835978788,m3/inhab/year
Malaysia,2010,8880.146039,current US$/inhab,0.773,,38.180418548,US$/m3,3.09268556,%,97.3,%,20196.581686764,m3/inhab/year
Malaysia,2011,10209.371911,current US$/inhab,0.779,,39.64881767,US$/m3,3.112712551,%,97.7,%,19873.81293801,m3/inhab/year
Malaysia,2012,10601.510913,current US$/inhab,0.782,,42.617695496,US$/m3,3.132739541,%,97.9,%,19554.81639848,m3/inhab/year
Malaysia,2013,10727.670554,current US$/inhab,0.787,,44.761263354,US$/m3,3.152766532,%,98.0,%,19246.846346154,m3/inhab/year
Malaysia,2014,11045.583643,current US$/inhab,0.792,,47.549882874,US$/m3,3.172793522,%,98.2,%,18950.248377311,m3/inhab/year
Malaysia,2015,9699.583367,current US$/inhab,0.797,,50.164978622,US$/m3,3.192820513,%,98.2,%,18668.226128738,m3/inhab/year
Malaysia,2016,9555.649675,current US$/inhab,0.801,,52.265270503,US$/m3,3.36,%,98.2,%,18397.269236232,m3/inhab/year
Malaysia,2017,9979.704756,current US$/inhab,0.802,,55.17991956,US$/m3,3.439487179,%,98.2,%,18138.714001455,m3/inhab/year
Malaysia,2018,11073.981387,current US$/inhab,0.804,,58.595933271,US$/m3,3.439487179,%,98.2,%,17901.637354742,m3/inhab/year
Malaysia,2019,11135.188648,current US$/inhab,0.804,,61.410493088,US$/m3,3.439487179,%,98.2,%,17680.759858091,m3/inhab/year
Malaysia,2020,10150.830863,current US$/inhab,0.804,,57.418199588,US$/m3,3.439487179,%,98.2,%,17469.883201481,m3/inhab/year
Malaysia,2021,11100.943725,current US$/inhab,0.804,,58.402098209,US$/m3,3.439487179,%,98.2,%,17275.337365,m3/inhab/year
Maldives,2005,3789.232012,current US$/inhab,0.632,,,,14.476190476,%,96.9,%,97.714140539,m3/inhab/year
Maldives,2006,5010.163425,current US$/inhab,0.647,,,,14.873015873,%,97.2,%,95.419543831,m3/inhab/year
Maldives,2007,5746.644255,current US$/inhab,0.647,,,,15.46031746,%,97.5,%,92.271919194,m3/inhab/year
Maldives,2008,6743.130962,current US$/inhab,0.657,,,,15.666666667,%,97.8,%,89.051688568,m3/inhab/year
Maldives,2009,6719.330269,current US$/inhab,0.658,,,,9.523809524,%,98.1,%,85.950773127,m3/inhab/year
Maldives,2010,7158.06142,current US$/inhab,0.669,,,,3.380952381,%,98.3,%,82.970338104,m3/inhab/year
Maldives,2011,7409.331698,current US$/inhab,0.681,,,,15.666666667,%,98.6,%,80.119645337,m3/inhab/year
Maldives,2012,7447.415452,current US$/inhab,0.688,,,,15.666666667,%,98.6,%,77.411563739,m3/inhab/year
Maldives,2013,8222.558019,current US$/inhab,0.693,,,,15.666666667,%,98.6,%,74.863747979,m3/inhab/year
Maldives,2014,8872.012197,current US$/inhab,0.702,,,,15.666666667,%,98.6,%,71.98767571,m3/inhab/year
Maldives,2015,9434.311914,current US$/inhab,0.709,,,,15.666666667,%,98.6,%,68.873369423,m3/inhab/year
Maldives,2016,9640.319195,current US$/inhab,0.713,,,,15.666666667,%,98.6,%,66.042637126,m3/inhab/year
Maldives,2017,10063.003708,current US$/inhab,0.716,,,,15.666666667,%,98.6,%,63.499858184,m3/inhab/year
Maldives,2018,10823.610487,current US$/inhab,0.719,,,,15.666666667,%,98.6,%,61.254742138,m3/inhab/year
Maldives,2019,11118.52623,current US$/inhab,0.719,,,,15.666666667,%,98.6,%,59.463873715,m3/inhab/year
Maldives,2020,7282.37292,current US$/inhab,0.719,,,,15.666666667,%,98.6,%,58.316065298,m3/inhab/year
Maldives,2021,10366.294435,current US$/inhab,0.719,,,,15.666666667,%,98.6,%,57.531109948,m3/inhab/year
Mali,2005,473.806534,current US$/inhab,0.363,,0.629401642,US$/m3,7.971166342,%,56.7,%,9104.323483897,m3/inhab/year
Mali,2006,506.461548,current US$/inhab,0.372,,0.734846747,US$/m3,8.00308642,%,58.7,%,8808.282663076,m3/inhab/year
Mali,2007,578.491999,current US$/inhab,0.367,,0.794693803,US$/m3,8.00308642,%,60.8,%,8522.175268193,m3/inhab/year
Mali,2008,670.108245,current US$/inhab,0.39,,0.859563984,US$/m3,8.00308642,%,62.8,%,8246.78957636,m3/inhab/year
Mali,2009,677.261303,current US$/inhab,0.398,,0.947691781,US$/m3,8.00308642,%,64.8,%,7982.632452661,m3/inhab/year
Mali,2010,687.656934,current US$/inhab,0.403,,1.04397814,US$/m3,8.00308642,%,66.9,%,7727.387555081,m3/inhab/year
Mali,2011,809.122344,current US$/inhab,0.408,,1.104298649,US$/m3,8.00308642,%,68.9,%,7481.420826555,m3/inhab/year
Mali,2012,753.435231,current US$/inhab,0.408,,1.169997425,US$/m3,8.00308642,%,70.9,%,7266.259421084,m3/inhab/year
Mali,2013,778.978532,current US$/inhab,0.408,,1.275350501,US$/m3,8.00308642,%,73.0,%,7057.149324516,m3/inhab/year
Mali,2014,819.766291,current US$/inhab,0.414,,1.377399988,US$/m3,8.00308642,%,75.0,%,6836.90016314,m3/inhab/year
Mali,2015,722.956797,current US$/inhab,0.412,,1.459782709,US$/m3,8.00308642,%,77.0,%,6625.109928517,m3/inhab/year
Mali,2016,750.051809,current US$/inhab,0.42,,1.554214544,US$/m3,8.00308642,%,77.0,%,6417.075924596,m3/inhab/year
Mali,2017,795.682802,current US$/inhab,0.426,,1.665173961,US$/m3,8.00308642,%,77.0,%,6213.960646469,m3/inhab/year
Mali,2018,856.356596,current US$/inhab,0.427,,1.790659248,US$/m3,8.00308642,%,77.0,%,6019.775564708,m3/inhab/year
Mali,2019,840.175746,current US$/inhab,0.427,,1.911333818,US$/m3,8.00308642,%,77.0,%,5834.469109987,m3/inhab/year
Mali,2020,822.906138,current US$/inhab,0.427,,1.962611242,US$/m3,8.00308642,%,77.0,%,5653.965974433,m3/inhab/year
Mali,2021,874.552414,current US$/inhab,0.427,,2.038568399,US$/m3,8.00308642,%,77.0,%,5478.205575416,m3/inhab/year
Malta,2005,15615.3222,current US$/inhab,0.828,,134.117002559,US$/m3,70.653465346,%,100.0,%,123.108276777,m3/inhab/year
Malta,2006,16547.283475,current US$/inhab,0.826,,139.69049266,US$/m3,71.762376238,%,100.0,%,122.81218005,m3/inhab/year
Malta,2007,19354.296723,current US$/inhab,0.831,,142.649318086,US$/m3,72.871287129,%,100.0,%,122.548722217,m3/inhab/year
Malta,2008,21990.060951,current US$/inhab,0.833,,162.024070457,US$/m3,70.891089109,%,100.0,%,122.157421003,m3/inhab/year
Malta,2009,20928.473422,current US$/inhab,0.835,,177.354497126,US$/m3,62.772277228,%,100.0,%,121.540312876,m3/inhab/year
Malta,2010,21556.786687,current US$/inhab,0.847,,187.407481359,US$/m3,80.99009901,%,100.0,%,120.595574978,m3/inhab/year
Malta,2011,22726.107333,current US$/inhab,0.848,,187.044488103,US$/m3,75.445544555,%,100.0,%,119.224403937,m3/inhab/year
Malta,2012,22010.265937,current US$/inhab,0.854,,196.177940054,US$/m3,79.405940594,%,100.0,%,117.467266176,m3/inhab/year
Malta,2013,24108.266728,current US$/inhab,0.861,,181.107610818,US$/m3,91.287128713,%,100.0,%,115.421975887,m3/inhab/year
Malta,2014,26006.526372,current US$/inhab,0.868,,138.03543693,US$/m3,89.108910891,%,100.0,%,113.116850827,m3/inhab/year
Malta,2015,24282.781008,current US$/inhab,0.877,,157.171454062,US$/m3,82.772277228,%,100.0,%,110.60517457,m3/inhab/year
Malta,2016,24930.363712,current US$/inhab,0.881,,158.830949338,US$/m3,82.97029703,%,100.0,%,107.974043468,m3/inhab/year
Malta,2017,28122.287168,current US$/inhab,0.883,,169.261889882,US$/m3,91.089108911,%,100.0,%,105.318698553,m3/inhab/year
Malta,2018,31112.64735,current US$/inhab,0.885,,185.283438046,US$/m3,84.62300297,%,100.0,%,102.728718881,m3/inhab/year
Malta,2019,31514.484994,current US$/inhab,0.885,,202.927569022,US$/m3,80.660965148,%,100.0,%,100.271029615,m3/inhab/year
Malta,2020,29175.581984,current US$/inhab,0.885,,187.204620321,US$/m3,81.597299802,%,100.0,%,97.990135013,m3/inhab/year
Malta,2021,33641.595678,current US$/inhab,0.885,,215.239473414,US$/m3,78.280071485,%,100.0,%,95.871270513,m3/inhab/year
Marshall Islands,2005,2513.195318,current US$/inhab,,,,,,,93.7,%,0.0,m3/inhab/year
Marshall Islands,2006,2610.607161,current US$/inhab,,,,,,,93.8,%,0.0,m3/inhab/year
Marshall Islands,2007,2746.76783,current US$/inhab,,,,,,,93.9,%,0.0,m3/inhab/year
Marshall Islands,2008,2823.038446,current US$/inhab,,,,,,,94.1,%,0.0,m3/inhab/year
Marshall Islands,2009,2806.570578,current US$/inhab,,,,,,,94.2,%,0.0,m3/inhab/year
Marshall Islands,2010,3004.160364,current US$/inhab,,,,,,,94.3,%,0.0,m3/inhab/year
Marshall Islands,2011,3248.432897,current US$/inhab,,,,,,,94.4,%,0.0,m3/inhab/year
Marshall Islands,2012,3458.524108,current US$/inhab,,,,,,,94.5,%,0.0,m3/inhab/year
Marshall Islands,2013,3598.854572,current US$/inhab,,,,,,,94.6,%,0.0,m3/inhab/year
Marshall Islands,2014,3619.402071,current US$/inhab,,,,,,,94.6,%,0.0,m3/inhab/year
Marshall Islands,2015,3728.951589,current US$/inhab,,,,,,,94.6,%,0.0,m3/inhab/year
Marshall Islands,2016,4173.438101,current US$/inhab,,,,,,,94.6,%,0.0,m3/inhab/year
Marshall Islands,2017,4515.261195,current US$/inhab,0.696,,,,,,94.6,%,0.0,m3/inhab/year
Marshall Islands,2018,4822.767401,current US$/inhab,0.698,,,,,,94.6,%,0.0,m3/inhab/year
Marshall Islands,2019,5357.75152,current US$/inhab,0.698,,,,,,94.6,%,0.0,m3/inhab/year
Marshall Islands,2020,5631.088568,current US$/inhab,0.698,,,,,,94.6,%,0.0,m3/inhab/year
Marshall Islands,2021,6111.272295,current US$/inhab,0.698,,,,,,94.6,%,0.0,m3/inhab/year
Mauritania,2005,974.920648,current US$/inhab,0.47,,2.438167587,US$/m3,13.246217332,%,48.3,%,3784.408238059,m3/inhab/year
Mauritania,2006,1272.082434,current US$/inhab,0.479,,3.002021813,US$/m3,13.246217332,%,49.5,%,3699.822376071,m3/inhab/year
Mauritania,2007,1378.215121,current US$/inhab,0.479,,2.86490971,US$/m3,13.246217332,%,50.7,%,3615.02174721,m3/inhab/year
Mauritania,2008,1610.236957,current US$/inhab,0.48,,2.871469664,US$/m3,13.246217332,%,51.9,%,3525.770288025,m3/inhab/year
Mauritania,2009,1418.940826,current US$/inhab,0.487,,2.871745728,US$/m3,13.246217332,%,53.1,%,3431.031452326,m3/inhab/year
Mauritania,2010,1646.130447,current US$/inhab,0.49,,3.021172022,US$/m3,13.246217332,%,54.3,%,3333.858757272,m3/inhab/year
Mauritania,2011,1919.452248,current US$/inhab,0.494,,3.208348321,US$/m3,13.246217332,%,55.5,%,3234.731711636,m3/inhab/year
Mauritania,2012,1850.384967,current US$/inhab,0.503,,3.209559361,US$/m3,13.246217332,%,56.7,%,3135.216094769,m3/inhab/year
Mauritania,2013,1929.775661,current US$/inhab,0.511,,3.351868887,US$/m3,13.246217332,%,57.9,%,3045.718641321,m3/inhab/year
Mauritania,2014,1712.390846,current US$/inhab,0.518,,3.362135587,US$/m3,13.246217332,%,57.9,%,2966.29816917,m3/inhab/year
Mauritania,2015,1562.726853,current US$/inhab,0.521,,3.401262438,US$/m3,13.246217332,%,57.9,%,2888.840459984,m3/inhab/year
Mauritania,2016,1579.200702,current US$/inhab,0.519,,3.450890687,US$/m3,13.246217332,%,57.9,%,2813.501847286,m3/inhab/year
Mauritania,2017,1634.642174,current US$/inhab,0.524,,3.608691004,US$/m3,13.246217332,%,57.9,%,2740.374734226,m3/inhab/year
Mauritania,2018,1749.954236,current US$/inhab,0.527,,3.762318785,US$/m3,13.246217332,%,57.9,%,2669.344128099,m3/inhab/year
Mauritania,2019,1839.962778,current US$/inhab,0.527,,4.091680872,US$/m3,13.246217332,%,57.9,%,2600.454532079,m3/inhab/year
Mauritania,2020,1868.468248,current US$/inhab,0.527,,4.193221178,US$/m3,13.246217332,%,57.9,%,2534.119473508,m3/inhab/year
Mauritania,2021,2166.044797,current US$/inhab,0.527,,4.291882565,US$/m3,13.246217332,%,57.9,%,2470.219767219,m3/inhab/year
Mauritius,2005,5385.548484,current US$/inhab,0.713,,9.191530327,US$/m3,25.118138859,%,99.5,%,2186.721015414,m3/inhab/year
Mauritius,2006,5557.395754,current US$/inhab,0.72,,10.347233834,US$/m3,24.790985096,%,99.5,%,2175.104189151,m3/inhab/year
Mauritius,2007,6414.491402,current US$/inhab,0.728,,11.853615422,US$/m3,22.900763359,%,99.6,%,2165.146106043,m3/inhab/year
Mauritius,2008,7831.372698,current US$/inhab,0.734,,10.323329714,US$/m3,27.844420211,%,99.6,%,2156.490165276,m3/inhab/year
Mauritius,2009,7132.644233,current US$/inhab,0.742,,13.012234165,US$/m3,22.973464195,%,99.7,%,2149.440411042,m3/inhab/year
Mauritius,2010,7795.088317,current US$/inhab,0.748,,13.216113126,US$/m3,23.155216285,%,99.7,%,2143.641931538,m3/inhab/year
Mauritius,2011,8955.132207,current US$/inhab,0.756,,15.49205865,US$/m3,20.756088695,%,99.8,%,2138.798789647,m3/inhab/year
Mauritius,2012,9054.309836,current US$/inhab,0.768,,15.684083146,US$/m3,21.155943293,%,99.8,%,2134.634857943,m3/inhab/year
Mauritius,2013,9524.335422,current US$/inhab,0.775,,15.64273441,US$/m3,22.101054162,%,99.9,%,2131.416427325,m3/inhab/year
Mauritius,2014,10118.410766,current US$/inhab,0.786,,16.003125003,US$/m3,22.537259179,%,99.9,%,2129.070754648,m3/inhab/year
Mauritius,2015,9285.2826,current US$/inhab,0.786,,16.809253147,US$/m3,22.246455834,%,99.9,%,2127.358479623,m3/inhab/year
Mauritius,2016,9733.401563,current US$/inhab,0.79,,17.082270452,US$/m3,22.537259179,%,99.9,%,2126.112228739,m3/inhab/year
Mauritius,2017,10591.698262,current US$/inhab,0.793,,17.943906176,US$/m3,22.173754998,%,99.9,%,2124.749274179,m3/inhab/year
Mauritius,2018,11375.552227,current US$/inhab,0.796,,19.297591995,US$/m3,21.483097056,%,99.9,%,2123.699513888,m3/inhab/year
Mauritius,2019,11134.214841,current US$/inhab,0.796,,19.724380119,US$/m3,21.628498728,%,99.9,%,2122.228316589,m3/inhab/year
Mauritius,2020,8782.730909,current US$/inhab,0.796,,16.662491886,US$/m3,22.064703744,%,99.9,%,2119.695367953,m3/inhab/year
Mauritius,2021,8872.959193,current US$/inhab,0.796,,17.439294102,US$/m3,21.95565249,%,99.9,%,2117.921496018,m3/inhab/year
Mexico,2005,8321.859857,current US$/inhab,0.729,,11.54226356,US$/m3,28.583432112,%,91.4,%,4380.476840806,m3/inhab/year
Mexico,2006,9125.387739,current US$/inhab,0.737,,11.98334768,US$/m3,28.883520639,%,92.0,%,4321.282358653,m3/inhab/year
Mexico,2007,9719.927864,current US$/inhab,0.738,,11.987114355,US$/m3,29.502453224,%,92.5,%,4264.776738862,m3/inhab/year
Mexico,2008,10119.821053,current US$/inhab,0.74,,12.160525164,US$/m3,29.926665866,%,93.0,%,4211.06032595,m3/inhab/year
Mexico,2009,8104.922573,current US$/inhab,0.739,,11.214406847,US$/m3,28.748480802,%,93.6,%,4159.301027647,m3/inhab/year
Mexico,2010,9399.964584,current US$/inhab,0.739,,11.825920387,US$/m3,29.870061668,%,94.1,%,4104.4889818,m3/inhab/year
Mexico,2011,10341.499901,current US$/inhab,0.746,,12.375859675,US$/m3,29.813795069,%,94.6,%,4046.307960805,m3/inhab/year
Mexico,2012,10376.09077,current US$/inhab,0.752,,12.496649125,US$/m3,31.032904707,%,95.1,%,3990.189390677,m3/inhab/year
Mexico,2013,10865.687238,current US$/inhab,0.75,,12.725956584,US$/m3,30.627785197,%,95.6,%,3937.976797237,m3/inhab/year
Mexico,2014,11076.134112,current US$/inhab,0.754,,12.415639873,US$/m3,31.858148154,%,96.1,%,3889.390342392,m3/inhab/year
Mexico,2015,9753.400563,current US$/inhab,0.759,,12.634700188,US$/m3,32.131978934,%,96.1,%,3844.264635533,m3/inhab/year
