Country,Continent,Year,Value - GDP per capita,Unit - GDP per capita,Value - HDI,Unit - HDI,Value - Water Use Efficiency,Unit - Water Use Efficiency,Value - Water Stress,Unit - Water Stress,Value - Total population with access to safe drinking-water,Unit - Total population with access to safe drinking-water,Value - Total renewable water resources per capita,Unit - Total renewable water resources per capita,TSNE_1,TSNE_2
Nepal,Asia,2021,1159.133587,current US$/inhab,0.579,,2.68076708,US$/m3,8.311832662,%,91.6,%,6998.504311089,m3/inhab/year,2.154658079147339,1.9621869325637817
Netherlands (Kingdom of the),Europe,2005,42127.827463,current US$/inhab,0.891,,52.209004947,US$/m3,21.930510727,%,100.0,%,5595.925821637,m3/inhab/year,-2.881685495376587,7.949969291687012
Netherlands (Kingdom of the),Europe,2006,44917.175282,current US$/inhab,0.897,,55.181270043,US$/m3,21.352192899,%,100.0,%,5574.041431789,m3/inhab/year,9.527474403381348,0.62718266248703
Netherlands (Kingdom of the),Europe,2007,51700.69126,current US$/inhab,0.904,,59.366446644,US$/m3,20.770837289,%,100.0,%,5551.748642201,m3/inhab/year,-2.814173460006714,7.509603023529053
Netherlands (Kingdom of the),Europe,2008,57593.464565,current US$/inhab,0.906,,62.199878795,US$/m3,20.334156066,%,100.0,%,5528.295456409,m3/inhab/year,-8.177885055541992,-1.9644598960876465
Netherlands (Kingdom of the),Europe,2009,52492.382474,current US$/inhab,0.906,,59.649176877,US$/m3,21.663185874,%,100.0,%,5503.075433013,m3/inhab/year,-6.580111503601074,-6.328972816467285
Netherlands (Kingdom of the),Europe,2010,50944.751421,current US$/inhab,0.911,,59.704737183,US$/m3,20.751851149,%,100.0,%,5476.280873511,m3/inhab/year,7.623777866363525,3.8839943408966064
Netherlands (Kingdom of the),Europe,2011,54132.113672,current US$/inhab,0.922,,61.22128948,US$/m3,19.34687678,%,100.0,%,5448.621534677,m3/inhab/year,7.718884468078613,2.8637712001800537
Netherlands (Kingdom of the),Europe,2012,49982.505942,current US$/inhab,0.921,,61.525111913,US$/m3,20.353142206,%,100.0,%,5421.410723753,m3/inhab/year,8.112371444702148,2.2150046825408936
Netherlands (Kingdom of the),Europe,2013,51989.400524,current US$/inhab,0.924,,66.575847936,US$/m3,20.201253085,%,100.0,%,5395.037703606,m3/inhab/year,7.289443492889404,2.8192358016967773
Netherlands (Kingdom of the),Europe,2014,52552.616158,current US$/inhab,0.925,,74.591125543,US$/m3,18.017846972,%,100.0,%,5367.439261379,m3/inhab/year,-0.3775138854980469,-8.400365829467773
Netherlands (Kingdom of the),Europe,2015,44906.997521,current US$/inhab,0.927,,80.611984908,US$/m3,15.969242453,%,100.0,%,5340.02867302,m3/inhab/year,8.737573623657227,2.3192832469940186
Netherlands (Kingdom of the),Europe,2016,45754.793012,current US$/inhab,0.929,,85.837613561,US$/m3,15.233339662,%,100.0,%,5314.022215533,m3/inhab/year,6.6830902099609375,6.695878982543945
Netherlands (Kingdom of the),Europe,2017,48460.512961,current US$/inhab,0.932,,89.635024711,US$/m3,15.02980824,%,100.0,%,5288.484505147,m3/inhab/year,-9.153361320495605,0.40450164675712585
Netherlands (Kingdom of the),Europe,2018,52877.543523,current US$/inhab,0.934,,90.13089156,US$/m3,16.366983613,%,100.0,%,5264.363004556,m3/inhab/year,8.056707382202148,-2.291842460632324
Netherlands (Kingdom of the),Europe,2019,52420.699958,current US$/inhab,0.934,,88.079447334,US$/m3,17.000606919,%,100.0,%,5240.95069233,m3/inhab/year,-8.037418365478516,6.33650541305542
Netherlands (Kingdom of the),Europe,2020,52183.342926,current US$/inhab,0.934,,85.776213116,US$/m3,16.803560591,%,100.0,%,5219.518912927,m3/inhab/year,-5.764168739318848,-8.317042350769043
Netherlands (Kingdom of the),Europe,2021,57871.349211,current US$/inhab,0.934,,91.829353972,US$/m3,16.075662553,%,100.0,%,5199.49609455,m3/inhab/year,-9.043947219848633,4.594499111175537
New Zealand,Oceania,2005,27759.098171,current US$/inhab,0.889,,29.281531772,US$/m3,3.794155315,%,100.0,%,79123.476419389,m3/inhab/year,5.506257057189941,3.464101791381836
New Zealand,Oceania,2006,26684.832049,current US$/inhab,0.892,,27.354423559,US$/m3,4.0,%,100.0,%,78230.076809017,m3/inhab/year,4.154787063598633,6.872508525848389
New Zealand,Oceania,2007,32498.31562,current US$/inhab,0.894,,28.049188217,US$/m3,4.059698452,%,100.0,%,77460.728358254,m3/inhab/year,-6.930960178375244,-0.1590677797794342
New Zealand,Oceania,2008,31249.153205,current US$/inhab,0.895,,27.267356166,US$/m3,4.119396903,%,100.0,%,76756.257102008,m3/inhab/year,0.6410620212554932,-5.624020576477051
New Zealand,Oceania,2009,28207.742222,current US$/inhab,0.898,,27.512518793,US$/m3,4.179095355,%,100.0,%,75995.506271837,m3/inhab/year,-4.382688522338867,4.3107523918151855
New Zealand,Oceania,2010,33710.572256,current US$/inhab,0.899,,27.272370871,US$/m3,4.238793806,%,100.0,%,75235.750187859,m3/inhab/year,2.097625970840454,9.92029094696045
New Zealand,Oceania,2011,38411.555442,current US$/inhab,0.902,,28.208294525,US$/m3,5.191116544,%,100.0,%,74635.910280789,m3/inhab/year,3.36989164352417,-5.24087381362915
New Zealand,Oceania,2012,39953.585687,current US$/inhab,0.905,,29.282709999,US$/m3,6.143439283,%,100.0,%,74144.885000603,m3/inhab/year,-0.6794147491455078,7.047505855560303
New Zealand,Oceania,2013,42893.96211,current US$/inhab,0.907,,30.435795696,US$/m3,7.095762021,%,100.0,%,73472.513191349,m3/inhab/year,1.1416041851043701,9.930517196655273
New Zealand,Oceania,2014,44595.658185,current US$/inhab,0.91,,31.849745823,US$/m3,8.04808476,%,100.0,%,72438.16450109,m3/inhab/year,-6.568264484405518,-1.9366004467010498
New Zealand,Oceania,2015,38789.016466,current US$/inhab,0.914,,33.597548834,US$/m3,8.04808476,%,100.0,%,71232.673795743,m3/inhab/year,5.854510307312012,-6.099271774291992
New Zealand,Oceania,2016,40453.098929,current US$/inhab,0.917,,35.317188458,US$/m3,8.04808476,%,100.0,%,70050.198357741,m3/inhab/year,9.31076431274414,-0.765460193157196
New Zealand,Oceania,2017,43534.089383,current US$/inhab,0.92,,36.902838897,US$/m3,8.04808476,%,100.0,%,68896.4682027,m3/inhab/year,-0.8732572793960571,6.948489189147949
New Zealand,Oceania,2018,43805.305789,current US$/inhab,0.921,,38.089357588,US$/m3,8.04808476,%,100.0,%,67582.565434184,m3/inhab/year,4.877708435058594,5.0498785972595215
New Zealand,Oceania,2019,43039.545887,current US$/inhab,0.921,,38.87800287,US$/m3,8.04808476,%,100.0,%,65940.261752591,m3/inhab/year,-0.2559936046600342,9.100912094116211
New Zealand,Oceania,2020,41930.089942,current US$/inhab,0.921,,38.747605516,US$/m3,8.04808476,%,100.0,%,64610.038898405,m3/inhab/year,2.27840518951416,-7.516663551330566
New Zealand,Oceania,2021,48823.507781,current US$/inhab,0.921,,40.194101333,US$/m3,8.04808476,%,100.0,%,63746.082393858,m3/inhab/year,-6.040713787078857,-3.3599724769592285
Nicaragua,North America,2005,1155.01804,current US$/inhab,0.593,,4.318565856,US$/m3,2.632240056,%,81.9,%,30161.26708121,m3/inhab/year,3.1287646293640137,0.6476454734802246
Nicaragua,North America,2006,1223.129003,current US$/inhab,0.596,,4.457958975,US$/m3,2.651430565,%,82.5,%,29751.468901921,m3/inhab/year,1.1567670106887817,3.9679884910583496
Nicaragua,North America,2007,1323.840779,current US$/inhab,0.602,,4.624035348,US$/m3,2.670621075,%,83.1,%,29339.523666092,m3/inhab/year,-1.5727605819702148,-2.067983388900757
Nicaragua,North America,2008,1493.908203,current US$/inhab,0.607,,4.803941895,US$/m3,2.689811584,%,83.7,%,28925.352477186,m3/inhab/year,3.012697696685791,-1.1714379787445068
Nicaragua,North America,2009,1438.090746,current US$/inhab,0.608,,4.72072781,US$/m3,2.663836199,%,84.3,%,28509.840937893,m3/inhab/year,-0.2610819637775421,2.210662841796875
Nicaragua,North America,2010,1495.730913,current US$/inhab,0.614,,4.888239301,US$/m3,2.637860813,%,85.0,%,28095.538492698,m3/inhab/year,-2.310708522796631,-3.6397030353546143
Nicaragua,North America,2011,1644.803084,current US$/inhab,0.619,,5.125759091,US$/m3,2.611885428,%,85.6,%,27685.070709508,m3/inhab/year,-4.046696662902832,-0.830649197101593
Nicaragua,North America,2012,1746.427423,current US$/inhab,0.625,,5.615784534,US$/m3,2.563012276,%,86.2,%,27280.835909221,m3/inhab/year,-4.168204307556152,-1.874218463897705
Nicaragua,North America,2013,1794.788028,current US$/inhab,0.63,,6.080764549,US$/m3,2.514139123,%,86.8,%,26885.080986159,m3/inhab/year,-3.426387071609497,1.5591241121292114
Nicaragua,North America,2014,1913.522087,current US$/inhab,0.64,,6.480629312,US$/m3,2.465265971,%,86.9,%,26498.403202229,m3/inhab/year,1.720497488975525,4.32946252822876
Nicaragua,North America,2015,2025.323142,current US$/inhab,0.644,,6.973025175,US$/m3,2.416392819,%,87.0,%,26120.098472708,m3/inhab/year,-4.844718933105469,-2.503506660461426
Nicaragua,North America,2016,2079.449762,current US$/inhab,0.649,,7.513504658,US$/m3,2.367519666,%,87.0,%,25749.56156723,m3/inhab/year,-4.83532190322876,-1.7170069217681885
Nicaragua,North America,2017,2127.277953,current US$/inhab,0.653,,7.998969878,US$/m3,2.318646514,%,87.0,%,25386.804663568,m3/inhab/year,5.0676398277282715,-1.1580874919891357
Nicaragua,North America,2018,1981.856371,current US$/inhab,0.651,,7.993071564,US$/m3,2.269773362,%,87.0,%,25032.587858647,m3/inhab/year,-5.818077087402344,0.7071722149848938
Nicaragua,North America,2019,1890.273078,current US$/inhab,0.651,,7.75814268,US$/m3,2.219818562,%,87.0,%,24688.156707669,m3/inhab/year,3.1531009674072266,-1.7742359638214111
Nicaragua,North America,2020,1863.107439,current US$/inhab,0.651,,7.582588276,US$/m3,2.220900209,%,87.0,%,24352.06586248,m3/inhab/year,2.4535391330718994,3.4437124729156494
Nicaragua,North America,2021,2045.534286,current US$/inhab,0.651,,8.244336318,US$/m3,2.220900209,%,87.0,%,24015.625045617,m3/inhab/year,4.406830787658691,-0.4506637752056122
Niger,Africa,2005,330.980005,current US$/inhab,0.283,,3.262547284,US$/m3,4.196245734,%,48.7,%,2457.557335246,m3/inhab/year,4.5310797691345215,-9.845818519592285
Niger,Africa,2006,345.737216,current US$/inhab,0.29,,3.285989587,US$/m3,4.446482746,%,49.8,%,2370.316866465,m3/inhab/year,-10.118035316467285,0.8465964198112488
Niger,Africa,2007,386.966311,current US$/inhab,0.295,,3.169913254,US$/m3,4.696719757,%,50.8,%,2285.56116702,m3/inhab/year,4.909470081329346,-12.515146255493164
Niger,Africa,2008,469.278702,current US$/inhab,0.304,,3.282978797,US$/m3,4.946956769,%,51.9,%,2203.145548336,m3/inhab/year,11.919719696044922,2.8090827465057373
Niger,Africa,2009,449.456664,current US$/inhab,0.309,,3.371734666,US$/m3,5.197193781,%,52.9,%,2123.093930851,m3/inhab/year,8.569364547729492,8.235943794250488
Niger,Africa,2010,458.412528,current US$/inhab,0.319,,3.429585216,US$/m3,5.447430793,%,54.0,%,2045.346871908,m3/inhab/year,-10.99979019165039,-7.3875813484191895
Niger,Africa,2011,497.642586,current US$/inhab,0.326,,3.512943522,US$/m3,5.697667804,%,55.1,%,1970.131305057,m3/inhab/year,-13.53568172454834,-0.8985437750816345
Niger,Africa,2012,510.554197,current US$/inhab,0.338,,3.940491363,US$/m3,5.947904816,%,56.2,%,1896.470320629,m3/inhab/year,-11.264137268066406,-8.721783638000488
Niger,Africa,2013,544.005712,current US$/inhab,0.345,,3.815610473,US$/m3,6.198141828,%,57.3,%,1825.424153787,m3/inhab/year,-11.377558708190918,-7.51182222366333
Niger,Africa,2014,561.484107,current US$/inhab,0.353,,3.69251877,US$/m3,6.44837884,%,58.1,%,1757.690243255,m3/inhab/year,6.390273571014404,13.420228958129883
Niger,Africa,2015,480.747289,current US$/inhab,0.36,,3.43493309,US$/m3,7.344283276,%,58.2,%,1691.662869326,m3/inhab/year,-14.078994750976562,-2.0801024436950684
Niger,Africa,2016,497.036202,current US$/inhab,0.365,,3.487960082,US$/m3,7.453924915,%,58.2,%,1627.493464574,m3/inhab/year,-12.704984664916992,-7.20607328414917
Niger,Africa,2017,514.543477,current US$/inhab,0.373,,4.005055389,US$/m3,6.746113481,%,58.2,%,1566.387072325,m3/inhab/year,13.3482084274292,-6.63853120803833
Niger,Africa,2018,567.3309,current US$/inhab,0.377,,2.672980874,US$/m3,10.373340444,%,58.2,%,1508.168159022,m3/inhab/year,-15.920485496520996,0.19731998443603516
Niger,Africa,2019,550.963769,current US$/inhab,0.377,,2.705645942,US$/m3,11.020937713,%,58.2,%,1452.434807538,m3/inhab/year,7.9172043800354,-10.51179027557373
Niger,Africa,2020,564.821997,current US$/inhab,0.377,,2.758665683,US$/m3,11.020937713,%,58.2,%,1399.297491017,m3/inhab/year,5.3109917640686035,12.971002578735352
Niger,Africa,2021,590.629477,current US$/inhab,0.377,,2.873859086,US$/m3,11.020937713,%,58.2,%,1348.369494584,m3/inhab/year,13.937721252441406,-2.472940444946289
Nigeria,Africa,2005,1253.705867,current US$/inhab,0.467,,17.378080593,US$/m3,8.969767442,%,57.8,%,2037.145200236,m3/inhab/year,4.0290303230285645,-8.336256980895996
Nigeria,Africa,2006,1635.865237,current US$/inhab,0.474,,18.48065005,US$/m3,9.109457364,%,59.0,%,1982.958968879,m3/inhab/year,-8.623743057250977,1.7663596868515015
Nigeria,Africa,2007,1858.643065,current US$/inhab,0.479,,19.418437188,US$/m3,9.249147287,%,60.1,%,1929.949599859,m3/inhab/year,5.084875583648682,-10.517202377319336
Nigeria,Africa,2008,2211.772691,current US$/inhab,0.485,,20.256455056,US$/m3,9.388837209,%,61.2,%,1878.1683509,m3/inhab/year,10.017887115478516,3.139305830001831
Nigeria,Africa,2009,1863.908234,current US$/inhab,0.491,,21.139654957,US$/m3,9.528527132,%,62.3,%,1827.635714117,m3/inhab/year,7.357621669769287,6.628697395324707
Nigeria,Africa,2010,2257.554427,current US$/inhab,0.484,,23.698550652,US$/m3,9.668217054,%,63.4,%,1778.160465413,m3/inhab/year,-9.84388256072998,-5.655648231506348
Nigeria,Africa,2011,2479.906138,current US$/inhab,0.494,,25.412484404,US$/m3,9.668217054,%,64.5,%,1729.684046496,m3/inhab/year,-11.704662322998047,-0.13019074499607086
Nigeria,Africa,2012,2701.005187,current US$/inhab,0.502,,26.396790937,US$/m3,9.668217054,%,65.5,%,1682.777784219,m3/inhab/year,-9.298221588134766,-7.785401344299316
Nigeria,Africa,2013,2947.276553,current US$/inhab,0.52,,28.462063703,US$/m3,9.668217054,%,66.6,%,1637.992047703,m3/inhab/year,-9.638070106506348,-6.428332805633545
Nigeria,Africa,2014,3169.260267,current US$/inhab,0.523,,30.520208091,US$/m3,9.668217054,%,67.6,%,1595.504348179,m3/inhab/year,6.532389163970947,11.179733276367188
Nigeria,Africa,2015,2688.01051,current US$/inhab,0.527,,31.129035297,US$/m3,9.668217054,%,68.5,%,1555.470414716,m3/inhab/year,-11.915966033935547,-1.76211678981781
Nigeria,Africa,2016,2144.780345,current US$/inhab,0.528,,30.500599436,US$/m3,9.668217054,%,68.5,%,1516.959005391,m3/inhab/year,-10.216057777404785,-6.949207782745361
Nigeria,Africa,2017,1941.873933,current US$/inhab,0.533,,30.809405686,US$/m3,9.668217054,%,68.5,%,1479.10105406,m3/inhab/year,11.19140911102295,-5.897561073303223
Nigeria,Africa,2018,2125.824641,current US$/inhab,0.534,,31.255269797,US$/m3,9.668217054,%,68.5,%,1442.630319735,m3/inhab/year,-13.57443904876709,0.28404688835144043
Nigeria,Africa,2019,2334.019506,current US$/inhab,0.534,,31.687638506,US$/m3,9.668217054,%,68.5,%,1407.740661234,m3/inhab/year,6.632143497467041,-8.672703742980957
Nigeria,Africa,2020,2063.572797,current US$/inhab,0.534,,30.121221247,US$/m3,9.668217054,%,68.5,%,1373.799092827,m3/inhab/year,4.455588340759277,10.864165306091309
Nigeria,Africa,2021,2019.308063,current US$/inhab,0.534,,31.461760496,US$/m3,9.668217054,%,68.5,%,1341.135078155,m3/inhab/year,11.980810165405273,-1.0660151243209839
Niue,Oceania,2005,,,,,,,,,98.8,%,0.0,m3/inhab/year,,
Niue,Oceania,2006,,,,,,,,,98.8,%,0.0,m3/inhab/year,,
Niue,Oceania,2007,,,,,,,,,98.7,%,0.0,m3/inhab/year,,
Niue,Oceania,2008,,,,,,,,,98.7,%,0.0,m3/inhab/year,,
Niue,Oceania,2009,,,,,,,,,98.7,%,0.0,m3/inhab/year,,
Niue,Oceania,2010,,,,,,,,,98.6,%,0.0,m3/inhab/year,,
Niue,Oceania,2011,,,,,,,,,98.6,%,0.0,m3/inhab/year,,
Niue,Oceania,2012,,,,,,,,,98.6,%,0.0,m3/inhab/year,,
Niue,Oceania,2013,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
Niue,Oceania,2014,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
Niue,Oceania,2015,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
Niue,Oceania,2016,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
Niue,Oceania,2017,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
Niue,Oceania,2018,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
Niue,Oceania,2019,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
Niue,Oceania,2020,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
Niue,Oceania,2021,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
North Macedonia,Europe,2005,3010.884753,current US$/inhab,0.702,,,,27.996127783,%,99.3,%,3078.9036409,m3/inhab/year,,
North Macedonia,Europe,2006,3296.959845,current US$/inhab,0.708,,,,20.667957406,%,99.3,%,3075.333661689,m3/inhab/year,,
North Macedonia,Europe,2007,4001.215571,current US$/inhab,0.713,,11.863706577,US$/m3,13.339787028,%,99.3,%,3071.77195165,m3/inhab/year,-0.4483785629272461,4.958889961242676
North Macedonia,Europe,2008,4749.984587,current US$/inhab,0.729,,9.763489876,US$/m3,19.340513069,%,99.3,%,3067.739033192,m3/inhab/year,-5.508745193481445,0.36563146114349365
North Macedonia,Europe,2009,4498.894218,current US$/inhab,0.731,,8.990109319,US$/m3,25.341239109,%,99.3,%,3062.513069514,m3/inhab/year,-3.5298285484313965,-4.322006702423096
North Macedonia,Europe,2010,4492.80462,current US$/inhab,0.735,,9.47447938,US$/m3,21.999031946,%,99.4,%,3056.60254806,m3/inhab/year,4.000843524932861,2.1769821643829346
North Macedonia,Europe,2011,5004.355922,current US$/inhab,0.739,,10.939811161,US$/m3,18.656824782,%,99.4,%,3051.8349396,m3/inhab/year,3.488598108291626,2.1535680294036865
North Macedonia,Europe,2012,4641.757287,current US$/inhab,0.74,,4.250981318,US$/m3,15.314617619,%,99.4,%,3048.376786992,m3/inhab/year,3.3722000122070312,0.6828176975250244
North Macedonia,Europe,2013,5145.863782,current US$/inhab,0.743,,15.06005647,US$/m3,11.972410455,%,99.4,%,3044.40792212,m3/inhab/year,3.3745176792144775,2.3913657665252686
North Macedonia,Europe,2014,5397.000543,current US$/inhab,0.747,,14.479967464,US$/m3,16.402258793,%,99.4,%,3039.959796532,m3/inhab/year,0.17337684333324432,-3.5752859115600586
North Macedonia,Europe,2015,4774.522994,current US$/inhab,0.753,,18.186545288,US$/m3,20.832107131,%,99.4,%,3036.107861527,m3/inhab/year,4.432748794555664,0.5586079955101013
North Macedonia,Europe,2016,5057.570297,current US$/inhab,0.757,,7.930124315,US$/m3,25.261955469,%,99.4,%,3032.893626943,m3/inhab/year,2.7946536540985107,2.3653578758239746
North Macedonia,Europe,2017,5353.775388,current US$/inhab,0.758,,15.225098767,US$/m3,38.69232817,%,99.4,%,3030.333161457,m3/inhab/year,-3.5240087509155273,0.2019796371459961
North Macedonia,Europe,2018,6001.00404,current US$/inhab,0.759,,3.904165495,US$/m3,52.122700871,%,99.4,%,3028.16524887,m3/inhab/year,1.5956228971481323,-2.206725597381592
North Macedonia,Europe,2019,5962.765933,current US$/inhab,0.759,,5.656848574,US$/m3,38.70232333,%,99.4,%,3027.184113338,m3/inhab/year,-3.5435237884521484,2.5824320316314697
North Macedonia,Europe,2020,5738.548212,current US$/inhab,0.759,,12.453201068,US$/m3,38.335793804,%,99.4,%,3031.635112398,m3/inhab/year,-3.900298833847046,-2.888448476791382
North Macedonia,Europe,2021,6599.619342,current US$/inhab,0.759,,5.557939135,US$/m3,37.969264279,%,99.4,%,3042.794045632,m3/inhab/year,-2.9807558059692383,3.470719814300537
Norway,Europe,2005,66804.727589,current US$/inhab,0.932,,108.407531901,US$/m3,2.083030961,%,100.0,%,84997.066195412,m3/inhab/year,6.000787258148193,3.569606065750122
Norway,Europe,2006,74141.412465,current US$/inhab,0.936,,103.480175469,US$/m3,2.234980989,%,100.0,%,84315.096457114,m3/inhab/year,4.216776371002197,7.411083698272705
Norway,Europe,2007,85132.779483,current US$/inhab,0.938,,103.131905021,US$/m3,2.301140684,%,100.0,%,83446.984729202,m3/inhab/year,-7.525984287261963,-0.2907816767692566
Norway,Europe,2008,96935.109991,current US$/inhab,0.938,,108.523302326,US$/m3,2.231368821,%,100.0,%,82413.192485762,m3/inhab/year,1.2416645288467407,-5.567840576171875
Norway,Europe,2009,79969.439694,current US$/inhab,0.938,,108.944391936,US$/m3,2.161596958,%,100.0,%,81379.955557847,m3/inhab/year,-4.976089954376221,4.632406234741211
Norway,Europe,2010,87685.020229,current US$/inhab,0.942,,110.592200251,US$/m3,2.133536122,%,100.0,%,80372.355100199,m3/inhab/year,2.3126256465911865,10.730716705322266
Norway,Europe,2011,100590.956385,current US$/inhab,0.943,,113.897463425,US$/m3,2.10539924,%,100.0,%,79336.864934135,m3/inhab/year,2.617928981781006,-5.62866735458374
Norway,Europe,2012,101514.371846,current US$/inhab,0.942,,118.998056503,US$/m3,2.077338403,%,100.0,%,78301.577029625,m3/inhab/year,-1.55487859249115,7.113377571105957
Norway,Europe,2013,102892.283436,current US$/inhab,0.946,,118.917662568,US$/m3,2.094144487,%,100.0,%,77352.033236574,m3/inhab/year,1.3313190937042236,10.727638244628906
Norway,Europe,2014,97006.134638,current US$/inhab,0.945,,119.869366073,US$/m3,2.11313308,%,100.0,%,76490.052497867,m3/inhab/year,-7.642335414886475,-2.4740684032440186
Norway,Europe,2015,74330.460204,current US$/inhab,0.948,,124.435527434,US$/m3,2.063368821,%,100.0,%,75717.349638445,m3/inhab/year,6.41411018371582,-7.255305767059326
Norway,Europe,2016,70431.316849,current US$/inhab,0.951,,127.252291575,US$/m3,2.013604563,%,100.0,%,75048.839034563,m3/inhab/year,10.384251594543457,-0.27367261052131653
Norway,Europe,2017,75490.68845,current US$/inhab,0.953,,128.554752583,US$/m3,2.046106464,%,100.0,%,74468.601157542,m3/inhab/year,-1.333954095840454,8.0068941116333
